time,lasttime,lat,lng,speed,course,altitude,comment
2021-09-28 18:33:15,2021-09-28 18:33:15,34.34333,-86.09417,19,151,5462.02," StrTrk 320 9 1.50V -7C 53086Pa "
2021-09-28 18:34:15,2021-09-28 18:34:15,34.34200,-86.09183,11,96,5019.14," StrTrk 321 9 1.51V -4C 56136Pa "
2021-09-28 18:35:15,2021-09-28 18:35:15,34.34167,-86.08983,11,108,4586.02," StrTrk 322 9 1.52V -1C 59284Pa "
2021-09-28 18:36:15,2021-09-28 18:36:15,34.34100,-86.08800,13,92,4143.15," StrTrk 323 9 1.52V 1C 62596Pa "
2021-09-28 18:37:15,2021-09-28 18:37:15,34.34183,-86.08533,19,42,3713.07," StrTrk 324 9 1.53V 4C 65930Pa "
2021-09-28 18:38:15,2021-09-28 18:38:15,34.34333,-86.08350,11,46,3300.07," StrTrk 325 9 1.54V 7C 69304Pa "
2021-09-28 18:39:15,2021-09-28 18:39:15,34.34450,-86.08233,20,33,2923.95," StrTrk 326 9 1.54V 09C 72508Pa "
2021-09-28 18:40:15,2021-09-28 18:40:15,34.34700,-86.07983,19,57,2538.07," StrTrk 327 9 1.56V 12C 75903Pa "
2021-09-28 18:41:15,2021-09-28 18:41:15,34.34850,-86.07733,17,69,2143.96," StrTrk 328 9 1.56V 14C 79564Pa "
2021-09-28 18:42:15,2021-09-28 18:42:15,34.34800,-86.07400,22,118,1723.03," StrTrk 329 9 1.57V 15C 83608Pa "
2021-09-28 18:43:15,2021-09-28 18:43:15,34.34683,-86.07133,11,121,1314.91," StrTrk 330 9 1.56V 16C 87749Pa "
2021-09-28 18:44:15,2021-09-28 18:44:15,34.34583,-86.06967,9,120,861.97," StrTrk 331 9 1.57V 19C 92419Pa "
